LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-84,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-84,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-77,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-88,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-88,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-88,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-65,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-65,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-65,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-65,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,14:5A:FC:81:7E:1D,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-49,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,,14:5A:FC:81:7E:1D,-40,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-40, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-40,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-40, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-40,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-72,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-90,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-90,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-90,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-90,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-51,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-51,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-51,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-51,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,,14:5A:FC:81:7E:1D,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,,14:5A:FC:81:7E:1D,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,14:5A:FC:81:7E:1D,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-39, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-39,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,14:5A:FC:81:7E:1D,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-73,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-86,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-63,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-48,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-48,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-48,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-48,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-85,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-85,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-85,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-85,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-63,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-63,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-63,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-63,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-63,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-63,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-63,,0.000000,0.000000,0.000,0.000,Client
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,Thavanathan’s iPhone,A6:8E:DC:82:EB:7B,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-05-16 12:56:53,1900-01-00 00:00:00,,24:EB:16:56:E1:CC,-51,,0.000000,0.000000,0.000,0.000,Client
